Datetime,Open,High,Low,Close,Volume
2021-03-26 10:15:00-04:00,391.69000244140625,391.7300109863281,391.4100036621094,391.4599914550781,987385
2021-03-26 10:20:00-04:00,391.4599914550781,391.6499938964844,391.2900085449219,391.6000061035156,1251016
2021-03-26 10:25:00-04:00,391.5950012207031,392.05999755859375,391.5950012207031,392.05999755859375,989695
2021-03-26 10:30:00-04:00,392.04998779296875,392.3500061035156,392.0400085449219,392.1300048828125,1192423
2021-03-26 10:35:00-04:00,392.1199951171875,392.20001220703125,391.9200134277344,392.010009765625,1329342
2021-03-26 10:40:00-04:00,392.0199890136719,392.1700134277344,391.9700927734375,392.1199951171875,587309
2021-03-26 10:45:00-04:00,392.1099853515625,392.2799987792969,391.7699890136719,391.79998779296875,788010
2021-03-26 10:50:00-04:00,391.80499267578125,391.9800109863281,391.625,391.67999267578125,828620
2021-03-26 10:55:00-04:00,391.69000244140625,391.69000244140625,391.3900146484375,391.510009765625,984743
2021-03-26 11:00:00-04:00,391.5199890136719,391.7149963378906,391.2699890136719,391.7099914550781,1116284
2021-03-26 11:05:00-04:00,391.7200012207031,391.82000732421875,391.6499938964844,391.69000244140625,515832
2021-03-26 11:10:00-04:00,391.69000244140625,391.7300109863281,390.94000244140625,391.05999755859375,908471
2021-03-26 11:15:00-04:00,391.07000732421875,391.17999267578125,390.8599853515625,391.0450134277344,905217
2021-03-26 11:20:00-04:00,391.04998779296875,391.1449890136719,390.5799865722656,390.6300048828125,789677
2021-03-26 11:25:00-04:00,390.6499938964844,391.010009765625,390.5799865722656,390.989990234375,748658
2021-03-26 11:30:00-04:00,390.989990234375,391.32000732421875,390.739990234375,391.239990234375,2021810
2021-03-26 11:35:00-04:00,391.23040771484375,391.6000061035156,391.2210998535156,391.55999755859375,550074
2021-03-26 11:40:00-04:00,391.55999755859375,391.760009765625,391.45001220703125,391.7149963378906,1047175
2021-03-26 11:45:00-04:00,391.7300109863281,391.92999267578125,391.6199951171875,391.7550048828125,807589
2021-03-26 11:50:00-04:00,391.75,391.8299865722656,391.6199951171875,391.6499938964844,567549
2021-03-26 11:55:00-04:00,391.6600036621094,391.9200134277344,391.6400146484375,391.87188720703125,1254908
2021-03-26 12:00:00-04:00,391.8800048828125,392.05999755859375,391.6099853515625,391.7099914550781,657761
2021-03-26 12:05:00-04:00,391.7099914550781,391.8299865722656,391.5199890136719,391.75,370821
2021-03-26 12:10:00-04:00,391.760009765625,392.010009765625,391.69000244140625,392.0,420562
2021-03-26 12:15:00-04:00,392.0050048828125,392.1400146484375,391.7099914550781,391.95001220703125,574644
2021-03-26 12:20:00-04:00,391.9549865722656,392.0,391.80999755859375,391.92498779296875,1226605
2021-03-26 12:25:00-04:00,391.92999267578125,392.19000244140625,391.92999267578125,392.1400146484375,568040
2021-03-26 12:30:00-04:00,392.1499938964844,392.4599914550781,392.04998779296875,392.44000244140625,459178
2021-03-26 12:35:00-04:00,392.44000244140625,392.6000061035156,392.3699951171875,392.5813903808594,644634
2021-03-26 12:40:00-04:00,392.5813903808594,392.82000732421875,392.5199890136719,392.7749938964844,468493
2021-03-26 12:45:00-04:00,392.760009765625,392.9200134277344,392.5899963378906,392.9118957519531,664714
2021-03-26 12:50:00-04:00,392.9200134277344,392.94110107421875,392.79998779296875,392.8609924316406,503483
2021-03-26 12:55:00-04:00,392.8699951171875,392.9100036621094,392.44000244140625,392.4808044433594,546550
2021-03-26 13:00:00-04:00,392.4895935058594,392.67999267578125,392.4800109863281,392.6199951171875,238817
2021-03-26 13:05:00-04:00,392.6299133300781,392.989990234375,392.54998779296875,392.8999938964844,410001
2021-03-26 13:10:00-04:00,392.5400085449219,392.95001220703125,392.5400085449219,392.739990234375,468357
2021-03-26 13:15:00-04:00,392.75,392.8399963378906,392.6449890136719,392.72979736328125,1289861
2021-03-26 13:20:00-04:00,392.7300109863281,392.9549865722656,392.55999755859375,392.8299865722656,886145
2021-03-26 13:25:00-04:00,392.82501220703125,392.8800048828125,392.69000244140625,392.80999755859375,364068
2021-03-26 13:30:00-04:00,392.80999755859375,392.9200134277344,392.5299987792969,392.54998779296875,929845
2021-03-26 13:35:00-04:00,392.54998779296875,392.57000732421875,392.1400146484375,392.1700134277344,699718
2021-03-26 13:40:00-04:00,392.1600036621094,392.2099914550781,391.9100036621094,391.92999267578125,616287
2021-03-26 13:45:00-04:00,391.92999267578125,392.0,391.3900146484375,391.42999267578125,1429993
2021-03-26 13:50:00-04:00,391.42999267578125,391.8800048828125,391.3599853515625,391.8550109863281,895499
2021-03-26 13:55:00-04:00,391.8550109863281,391.989990234375,391.6600036621094,391.9800109863281,1018574
2021-03-26 14:00:00-04:00,391.9700012207031,392.1199951171875,391.6099853515625,391.6700134277344,726904
2021-03-26 14:05:00-04:00,391.67999267578125,391.82000732421875,391.0799865722656,391.1099853515625,979026
2021-03-26 14:10:00-04:00,391.1099853515625,391.20001220703125,390.61920166015625,390.79998779296875,2571113
2021-03-26 14:15:00-04:00,390.80999755859375,390.8450012207031,390.3301086425781,390.7200012207031,1342599
2021-03-26 14:20:00-04:00,390.72808837890625,391.29998779296875,390.6000061035156,391.239990234375,992639
2021-03-26 14:25:00-04:00,391.239990234375,391.55999755859375,391.19000244140625,391.52850341796875,1484234
2021-03-26 14:30:00-04:00,391.5299987792969,391.6600036621094,391.1499938964844,391.6199951171875,990191
2021-03-26 14:35:00-04:00,391.6199951171875,391.7900085449219,391.2818908691406,391.5,1007256
2021-03-26 14:40:00-04:00,391.5,391.6499938964844,391.10009765625,391.32000732421875,1370876
2021-03-26 14:45:00-04:00,391.32000732421875,391.45001220703125,390.3599853515625,390.3699951171875,1480125
2021-03-26 14:50:00-04:00,390.3699951171875,392.0199890136719,390.2900085449219,391.95001220703125,1748053
2021-03-26 14:55:00-04:00,391.95001220703125,392.2900085449219,391.625,392.25,1246094
2021-03-26 15:00:00-04:00,392.239990234375,392.3299865722656,392.1099853515625,392.17999267578125,1078071
2021-03-26 15:05:00-04:00,392.19000244140625,392.31500244140625,391.8299865722656,391.9100036621094,658719
2021-03-26 15:10:00-04:00,391.9100036621094,392.5400085449219,391.8299865722656,392.239990234375,1643330
2021-03-26 15:15:00-04:00,392.25,392.8450012207031,392.19000244140625,392.8399963378906,994714
2021-03-26 15:20:00-04:00,392.8450012207031,392.8699951171875,392.45001220703125,392.4700012207031,1606551
2021-03-26 15:25:00-04:00,392.4700012207031,392.8699951171875,392.3599853515625,392.82000732421875,1151188
2021-03-26 15:30:00-04:00,392.82000732421875,393.3500061035156,392.82000732421875,393.32000732421875,2286248
2021-03-26 15:35:00-04:00,393.32501220703125,393.55999755859375,393.1300048828125,393.3550109863281,2852672
2021-03-26 15:40:00-04:00,393.3599853515625,393.5400085449219,393.1700134277344,393.4800109863281,1861338
2021-03-26 15:45:00-04:00,393.4800109863281,393.8800048828125,393.3500061035156,393.8500061035156,4062466
2021-03-26 15:50:00-04:00,393.8500061035156,394.3699951171875,393.6600036621094,394.3699951171875,5770335
2021-03-26 15:55:00-04:00,394.3599853515625,396.4100036621094,394.3399963378906,395.94000244140625,11158986
2021-03-26 16:00:00-04:00,395.94,396.05,389.495,395.83,0
2021-03-26 16:05:00-04:00,395.88,395.99,389.495,395.95,0
2021-03-26 16:10:00-04:00,395.96,396.25,389.495,396.0,0
2021-03-26 16:15:00-04:00,396.0,396.12,389.495,396.0,0
2021-03-26 16:20:00-04:00,396.01,396.05,390.9,395.93,0
2021-03-26 16:25:00-04:00,395.94,395.99,395.89,395.92,0
2021-03-26 16:30:00-04:00,395.94,396.07,395.88,395.945,0
2021-03-26 16:35:00-04:00,395.91,395.98,395.88,395.95,0
2021-03-26 16:40:00-04:00,395.95,395.98,395.94,395.96,0
2021-03-26 16:45:00-04:00,395.97,396.05,395.97,396.05,0
2021-03-26 16:50:00-04:00,396.04,396.09,392.9782,395.99,0
2021-03-26 16:55:00-04:00,395.96,395.985,395.82,395.82,0
2021-03-26 17:00:00-04:00,395.89,395.98,395.72,395.72,0
2021-03-26 17:05:00-04:00,395.75,395.8,395.71,395.71,0
2021-03-26 17:10:00-04:00,395.71,395.98,395.69,395.74,0
2021-03-26 17:15:00-04:00,395.74,395.8,395.72,395.775,0
2021-03-26 17:20:00-04:00,395.775,395.81,395.51,395.53,0
2021-03-26 17:25:00-04:00,395.52,395.74,395.52,395.62,0
2021-03-26 17:30:00-04:00,395.64,395.72,395.61,395.7,0
2021-03-26 17:35:00-04:00,395.72,395.98,395.63,395.67,0
2021-03-26 17:40:00-04:00,395.73,395.73,395.62,395.695,0
2021-03-26 17:45:00-04:00,395.72,395.76,395.63,395.64,0
2021-03-26 17:50:00-04:00,395.69,395.71,395.59,395.6,0
2021-03-26 17:55:00-04:00,395.625,395.66,395.58,395.59,0
2021-03-26 18:00:00-04:00,395.58,395.72,395.53,395.72,0
2021-03-26 18:05:00-04:00,395.71,395.75,395.61,395.75,0
2021-03-26 18:10:00-04:00,395.75,395.85,395.61,395.61,0
2021-03-26 18:15:00-04:00,395.73,395.98,395.6,395.6,0
2021-03-26 18:20:00-04:00,395.61,395.98,395.58,395.6,0
2021-03-26 18:25:00-04:00,395.6,403.9,395.59,395.61,0
2021-03-26 18:30:00-04:00,395.6,395.61,395.41,395.6,0
2021-03-26 18:35:00-04:00,395.57,395.59,395.5,395.5,0
2021-03-26 18:40:00-04:00,395.5,395.6,395.5,395.6,0
2021-03-26 18:45:00-04:00,395.55,395.6,395.48,395.51,0
2021-03-26 18:50:00-04:00,395.49,395.5,395.44,395.45,0
2021-03-26 18:55:00-04:00,395.5,395.5,395.48,395.5,0
2021-03-26 19:00:00-04:00,395.5,395.58,395.48,395.55,0
2021-03-26 19:05:00-04:00,395.55,395.55,395.46,395.46,0
2021-03-26 19:10:00-04:00,395.5,395.5,395.44,395.46,0
2021-03-26 19:15:00-04:00,395.46,395.55,395.4201,395.4201,0
2021-03-26 19:20:00-04:00,395.55,395.55,395.41,395.45,0
2021-03-26 19:25:00-04:00,395.45,395.5,395.41,395.47,0
2021-03-26 19:30:00-04:00,395.47,395.5,395.41,395.5,0
2021-03-26 19:35:00-04:00,395.5,395.5,395.42,395.42,0
2021-03-26 19:40:00-04:00,395.48,395.68,395.43,395.68,0
2021-03-26 19:45:00-04:00,395.65,395.72,395.62,395.65,0
2021-03-26 19:50:00-04:00,395.65,395.7,395.57,395.68,0
2021-03-26 19:55:00-04:00,395.67,395.7,395.5,395.63,0
2021-03-29 04:00:00-04:00,394.03,394.05,393.7,393.83,0
2021-03-29 04:05:00-04:00,393.81,393.84,393.66,393.74,0
2021-03-29 04:10:00-04:00,393.73,393.79,393.63,393.67,0
2021-03-29 04:15:00-04:00,393.6,393.61,393.21,393.21,0
2021-03-29 04:20:00-04:00,393.22,393.4,393.19,393.36,0
2021-03-29 04:25:00-04:00,393.38,393.62,393.38,393.62,0
2021-03-29 04:30:00-04:00,393.72,393.75,393.68,393.7,0
2021-03-29 04:35:00-04:00,393.68,393.73,393.39,393.39,0
2021-03-29 04:40:00-04:00,393.64,393.75,393.63,393.74,0
2021-03-29 04:45:00-04:00,393.71,393.8,393.6,393.78,0
2021-03-29 04:50:00-04:00,393.75,393.75,393.68,393.74,0
2021-03-29 04:55:00-04:00,393.66,393.68,393.61,393.68,0
2021-03-29 05:00:00-04:00,393.65,393.68,393.56,393.66,0
2021-03-29 05:05:00-04:00,393.63,393.71,393.59,393.71,0
2021-03-29 05:10:00-04:00,393.68,393.89,393.63,393.87,0
2021-03-29 05:15:00-04:00,393.87,393.87,393.79,393.79,0
2021-03-29 05:20:00-04:00,393.88,393.98,393.79,393.98,0
2021-03-29 05:25:00-04:00,393.98,393.98,393.86,393.9,0
2021-03-29 05:30:00-04:00,393.84,393.99,393.83,393.99,0
2021-03-29 05:35:00-04:00,393.88,394.0,393.83,394.0,0
2021-03-29 05:40:00-04:00,394.0,394.05,393.98,394.0,0
2021-03-29 05:45:00-04:00,394.0,394.15,394.0,394.15,0
2021-03-29 05:50:00-04:00,394.15,394.34,394.13,394.34,0
2021-03-29 05:55:00-04:00,394.33,394.5,394.33,394.48,0
2021-03-29 06:00:00-04:00,394.49,394.5,394.35,394.35,0
2021-03-29 06:05:00-04:00,394.35,394.47,394.34,394.34,0
2021-03-29 06:10:00-04:00,394.39,394.57,394.33,394.55,0
2021-03-29 06:15:00-04:00,394.57,394.62,394.53,394.53,0
2021-03-29 06:20:00-04:00,394.6,394.6,394.55,394.6,0
2021-03-29 06:25:00-04:00,394.6,394.73,394.53,394.73,0
2021-03-29 06:30:00-04:00,394.62,394.62,394.57,394.59,0
2021-03-29 06:35:00-04:00,394.65,394.72,394.64,394.68,0
2021-03-29 06:40:00-04:00,394.68,394.75,394.64,394.75,0
2021-03-29 06:45:00-04:00,394.75,394.77,394.7,394.7,0
2021-03-29 06:50:00-04:00,394.7,394.77,394.7,394.73,0
2021-03-29 06:55:00-04:00,394.67,394.67,394.5,394.5,0
2021-03-29 07:00:00-04:00,394.53,394.98,394.49,394.96,0
2021-03-29 07:05:00-04:00,394.95,395.0,394.93,395.0,0
2021-03-29 07:10:00-04:00,394.98,395.03,394.85,394.85,0
2021-03-29 07:15:00-04:00,394.84,394.9,394.83,394.88,0
2021-03-29 07:20:00-04:00,394.87,394.92,394.83,394.89,0
2021-03-29 07:25:00-04:00,394.9,394.97,394.9,394.94,0
2021-03-29 07:30:00-04:00,394.92,394.93,394.87,394.93,0
2021-03-29 07:35:00-04:00,394.93,394.94,394.4,394.47,0
2021-03-29 07:40:00-04:00,394.48,394.73,394.48,394.66,0
2021-03-29 07:45:00-04:00,394.68,394.68,394.34,394.51,0
2021-03-29 07:50:00-04:00,394.51,394.59,394.39,394.5,0
2021-03-29 07:55:00-04:00,394.51,394.51,394.32,394.39,0
2021-03-29 08:00:00-04:00,394.95,395.0096,392.88,394.32,0
2021-03-29 08:05:00-04:00,394.32,394.43,394.31,394.41,0
2021-03-29 08:10:00-04:00,394.41,394.6,394.35,394.56,0
2021-03-29 08:15:00-04:00,394.57,394.57,394.38,394.41,0
2021-03-29 08:20:00-04:00,394.43,395.98,394.36,394.47,0
2021-03-29 08:25:00-04:00,394.48,394.51,394.1,394.22,0
2021-03-29 08:30:00-04:00,394.22,394.26,394.0,394.1,0
2021-03-29 08:35:00-04:00,394.09,394.21,393.88,393.97,0
2021-03-29 08:40:00-04:00,393.98,394.05,393.92,393.95,0
2021-03-29 08:45:00-04:00,393.93,395.98,393.86,393.99,0
2021-03-29 08:50:00-04:00,393.98,394.15,393.96,394.0,0
2021-03-29 08:55:00-04:00,394.07,394.09,393.98,394.08,0
2021-03-29 09:00:00-04:00,394.05,394.12,393.96,394.05,0
2021-03-29 09:05:00-04:00,394.065,394.1,393.84,394.08,0
2021-03-29 09:10:00-04:00,394.07,394.1,393.8,393.81,0
2021-03-29 09:30:00-04:00,394.3999938964844,395.0398864746094,394.3500061035156,395.0299987792969,3116718
2021-03-29 09:35:00-04:00,395.0199890136719,395.6499938964844,395.0199890136719,395.6300048828125,1618273
2021-03-29 09:40:00-04:00,395.6300048828125,395.7099914550781,395.0799865722656,395.13360595703125,1880109
2021-03-29 09:45:00-04:00,395.1300048828125,395.30999755859375,394.8299865722656,394.9700012207031,1796211
2021-03-29 09:50:00-04:00,394.9700012207031,395.1199951171875,394.489990234375,394.5400085449219,957393
2021-03-29 09:55:00-04:00,394.5299987792969,394.5799865722656,394.05999755859375,394.1099853515625,1671840
2021-03-29 10:00:00-04:00,394.1199951171875,394.3900146484375,393.7200012207031,394.3699951171875,1492055
2021-03-29 10:05:00-04:00,394.3599853515625,394.364990234375,393.5899963378906,393.760009765625,1415719
2021-03-29 10:10:00-04:00,393.7699890136719,394.3299865722656,393.5199890136719,394.1200866699219,1223049
2021-03-29 10:15:00-04:00,394.1099853515625,394.1099853515625,393.5799865722656,393.9549865722656,1216214
2021-03-29 10:20:00-04:00,393.95001220703125,394.07000732421875,393.2900085449219,393.4599914550781,1676111
2021-03-29 10:25:00-04:00,393.4700012207031,393.8399963378906,393.1099853515625,393.1099853515625,1135475
2021-03-29 10:30:00-04:00,393.1000061035156,393.55999755859375,393.0299987792969,393.1809997558594,1127383
2021-03-29 10:35:00-04:00,393.18499755859375,394.1600036621094,393.1600036621094,393.8500061035156,1063919
2021-03-29 10:40:00-04:00,393.8299865722656,393.9800109863281,393.4700012207031,393.6199951171875,729668
2021-03-29 10:45:00-04:00,393.625,393.7300109863281,393.2650146484375,393.44000244140625,657876
2021-03-29 10:50:00-04:00,393.42999267578125,393.69000244140625,393.0400085449219,393.0589904785156,1011050
2021-03-29 10:55:00-04:00,393.04998779296875,393.5899963378906,392.9884948730469,393.2099914550781,901846
2021-03-29 11:00:00-04:00,393.2099914550781,393.3800048828125,392.80999755859375,393.2900085449219,999222
2021-03-29 11:05:00-04:00,393.29998779296875,393.3299865722656,392.8399963378906,393.2300109863281,802855
2021-03-29 11:10:00-04:00,393.239990234375,393.489990234375,392.885009765625,393.2200012207031,967691
2021-03-29 11:15:00-04:00,393.2200012207031,393.4049987792969,392.94000244140625,393.07501220703125,1340497
2021-03-29 11:20:00-04:00,393.1000061035156,393.6400146484375,392.9200134277344,393.4800109863281,886826
2021-03-29 11:25:00-04:00,393.5,393.9999084472656,393.5,393.9800109863281,1259355
2021-03-29 11:30:00-04:00,393.989990234375,394.3399963378906,393.7699890136719,394.2300109863281,893628
2021-03-29 11:35:00-04:00,394.239990234375,394.3900146484375,394.1050109863281,394.1499938964844,1177421
2021-03-29 11:40:00-04:00,394.1499938964844,394.4800109863281,394.1199951171875,394.32000732421875,614229
2021-03-29 11:45:00-04:00,394.32000732421875,394.4800109863281,394.1400146484375,394.2300109863281,858592
2021-03-29 11:50:00-04:00,394.25,394.80999755859375,394.09100341796875,394.7200012207031,1509496
2021-03-29 11:55:00-04:00,394.7349853515625,394.8699951171875,394.6000061035156,394.6600036621094,945206
2021-03-29 12:00:00-04:00,394.6499938964844,394.7850036621094,394.510009765625,394.5199890136719,692106
2021-03-29 12:05:00-04:00,394.5199890136719,394.60009765625,393.860107421875,393.9700012207031,980944
2021-03-29 12:10:00-04:00,393.9700012207031,394.0718994140625,393.6099853515625,393.8699951171875,1549485
2021-03-29 12:15:00-04:00,393.8500061035156,393.8999938964844,393.57000732421875,393.6600036621094,631870
2021-03-29 12:20:00-04:00,393.6700134277344,393.8900146484375,393.5799865722656,393.7200012207031,542369
2021-03-29 12:25:00-04:00,393.7099914550781,394.5,393.69000244140625,394.4100036621094,680641
2021-03-29 12:30:00-04:00,394.4150085449219,394.6700134277344,394.2300109863281,394.6700134277344,671705
2021-03-29 12:35:00-04:00,394.6650085449219,395.0799865722656,394.6600036621094,394.9100036621094,504291
2021-03-29 12:40:00-04:00,394.8999938964844,395.4599914550781,394.79998779296875,395.30999755859375,794968
2021-03-29 12:45:00-04:00,395.30999755859375,395.3800048828125,395.1400146484375,395.25,600510
2021-03-29 12:50:00-04:00,395.2449951171875,395.7550048828125,395.0849914550781,395.7550048828125,551397
2021-03-29 12:55:00-04:00,395.739990234375,395.8699951171875,395.67999267578125,395.82000732421875,998878
2021-03-29 13:00:00-04:00,395.80999755859375,396.45001220703125,395.80999755859375,396.2900085449219,2085179
2021-03-29 13:05:00-04:00,396.2900085449219,396.5199890136719,396.1000061035156,396.10101318359375,2701645
2021-03-29 13:10:00-04:00,396.1080017089844,396.45001220703125,396.07501220703125,396.1499938964844,742976
2021-03-29 13:15:00-04:00,396.1600036621094,396.25,395.9849853515625,396.0299987792969,555679
2021-03-29 13:20:00-04:00,396.0350036621094,396.1650085449219,395.7850036621094,395.8599853515625,936295
2021-03-29 13:25:00-04:00,395.8699951171875,395.92999267578125,395.5299987792969,395.6700134277344,1198020
2021-03-29 13:30:00-04:00,395.6700134277344,396.6300048828125,395.5,396.57000732421875,868148
2021-03-29 13:35:00-04:00,396.5799865722656,396.6400146484375,395.9599914550781,396.0400085449219,476699
2021-03-29 13:40:00-04:00,396.04998779296875,396.1199951171875,395.8599853515625,395.8800048828125,409529
2021-03-29 13:45:00-04:00,395.8599853515625,396.3599853515625,395.6700134277344,396.1099853515625,622936
2021-03-29 13:50:00-04:00,396.1099853515625,396.3299865722656,395.8900146484375,395.9150085449219,444925
2021-03-29 13:55:00-04:00,395.9200134277344,395.9599914550781,395.5299987792969,395.6199951171875,467246
2021-03-29 14:00:00-04:00,395.6199951171875,395.7950134277344,395.32000732421875,395.4700012207031,871162
2021-03-29 14:05:00-04:00,395.4700012207031,395.7799987792969,395.4100036621094,395.7300109863281,722908
2021-03-29 14:10:00-04:00,395.7300109863281,395.8800048828125,395.1499938964844,395.8399963378906,1031578
2021-03-29 14:15:00-04:00,395.8500061035156,395.8500061035156,395.25,395.44720458984375,974060
2021-03-29 14:20:00-04:00,395.45001220703125,395.7200012207031,395.30999755859375,395.6700134277344,1114204
2021-03-29 14:25:00-04:00,395.6600036621094,395.7250061035156,395.3800048828125,395.5799865722656,780644
2021-03-29 14:30:00-04:00,395.57000732421875,395.6050109863281,394.9200134277344,395.1600036621094,682880
2021-03-29 14:35:00-04:00,395.1600036621094,395.260009765625,394.94000244140625,395.0400085449219,803603
2021-03-29 14:40:00-04:00,395.0400085449219,395.44000244140625,394.8999938964844,395.2300109863281,734356
2021-03-29 14:45:00-04:00,395.2099914550781,396.010009765625,395.17999267578125,395.70001220703125,982526
2021-03-29 14:50:00-04:00,395.69000244140625,395.8999938964844,395.3699951171875,395.7099914550781,687552
2021-03-29 14:55:00-04:00,395.70001220703125,395.7300109863281,395.0899963378906,395.4599914550781,813969
2021-03-29 15:00:00-04:00,395.4700012207031,396.0799865722656,395.4700012207031,396.0199890136719,1066692
2021-03-29 15:05:00-04:00,396.0199890136719,396.1499938964844,395.8299865722656,396.0899963378906,939791
2021-03-29 15:10:00-04:00,396.0899963378906,396.3399963378906,395.8399963378906,396.1499938964844,928755
2021-03-29 15:15:00-04:00,396.1400146484375,396.4100036621094,396.1300048828125,396.2349853515625,536554
2021-03-29 15:20:00-04:00,396.2300109863281,396.5899963378906,396.05999755859375,396.5899963378906,769888
2021-03-29 15:25:00-04:00,396.5799865722656,396.75,396.32989501953125,396.6199951171875,1553413
2021-03-29 15:30:00-04:00,396.6099853515625,396.6700134277344,396.2300109863281,396.25,947996
2021-03-29 15:35:00-04:00,396.239990234375,396.6700134277344,396.2200012207031,396.5799865722656,1125454
2021-03-29 15:40:00-04:00,396.57000732421875,396.590087890625,395.8081970214844,395.8599853515625,1333557
2021-03-29 15:45:00-04:00,395.8599853515625,396.37860107421875,395.67999267578125,395.8599853515625,1938510
2021-03-29 15:50:00-04:00,395.8599853515625,396.0899963378906,395.4700012207031,395.6300048828125,2658266
2021-03-29 15:55:00-04:00,395.639892578125,395.8599853515625,395.1199951171875,395.760009765625,7139649
2021-03-29 16:00:00-04:00,395.76,395.9733,395.58,395.67,0
2021-03-29 16:05:00-04:00,395.69,395.93,395.631,395.89,0
2021-03-29 16:10:00-04:00,395.86,396.08,395.6296,396.04,0
2021-03-29 16:15:00-04:00,396.06,396.06,395.9733,396.01,0
2021-03-29 16:20:00-04:00,396.01,396.07,395.9733,396.06,0
2021-03-29 16:25:00-04:00,396.065,396.1,396.05,396.05,0
2021-03-29 16:30:00-04:00,396.05,396.05,395.88,395.93,0
2021-03-29 16:35:00-04:00,395.94,396.0,395.88,395.975,0
2021-03-29 16:40:00-04:00,395.975,395.99,395.78,395.91,0
2021-03-29 16:45:00-04:00,395.94,395.98,395.87,395.89,0
2021-03-29 16:50:00-04:00,395.94,395.96,395.79,395.81,0
2021-03-29 16:55:00-04:00,395.825,395.88,395.78,395.88,0
2021-03-29 17:00:00-04:00,395.875,395.88,395.76,395.78,0
2021-03-29 17:05:00-04:00,395.78,395.86,395.74,395.82,0
2021-03-29 17:10:00-04:00,395.76,395.82,395.72,395.735,0
2021-03-29 17:15:00-04:00,395.735,395.85,395.69,395.75,0
2021-03-29 17:20:00-04:00,395.72,395.85,395.68,395.85,0
2021-03-29 17:25:00-04:00,395.85,396.25,395.78,396.18,0
2021-03-29 17:30:00-04:00,396.17,396.18,395.78,396.01,0
2021-03-29 17:35:00-04:00,396.02,396.15,396.02,396.07,0
2021-03-29 17:40:00-04:00,396.05,396.15,396.05,396.12,0
2021-03-29 17:45:00-04:00,396.12,396.14,396.1,396.13,0
2021-03-29 17:50:00-04:00,396.09,396.13,396.06,396.06,0
2021-03-29 17:55:00-04:00,396.07,396.1,396.04,396.07,0
2021-03-29 18:00:00-04:00,396.04,396.29,395.78,395.78,0
2021-03-29 18:05:00-04:00,396.28,396.29,396.12,396.29,0
2021-03-29 18:10:00-04:00,396.28,396.37,396.28,396.35,0
2021-03-29 18:15:00-04:00,396.36,396.43,396.35,396.4,0
2021-03-29 18:20:00-04:00,396.4,396.41,396.32,396.38,0
2021-03-29 18:25:00-04:00,396.37,396.37,396.3,396.34,0
2021-03-29 18:30:00-04:00,396.36,396.4,396.31,396.31,0
2021-03-29 18:35:00-04:00,396.31,396.31,396.19,396.26,0
2021-03-29 18:40:00-04:00,396.27,396.28,396.15,396.15,0
2021-03-29 18:45:00-04:00,396.15,396.25,396.13,396.25,0
2021-03-29 18:50:00-04:00,396.24,396.27,396.2,396.23,0
2021-03-29 18:55:00-04:00,396.24,396.24,396.11,396.11,0
2021-03-29 19:00:00-04:00,396.11,396.14,396.06,396.1,0
2021-03-29 19:05:00-04:00,396.08,396.09,396.03,396.03,0
2021-03-29 19:10:00-04:00,396.03,396.03,395.94,396.01,0
2021-03-29 19:15:00-04:00,396.03,396.16,396.01,396.16,0
2021-03-29 19:20:00-04:00,396.15,396.15,395.85,395.93,0
2021-03-29 19:25:00-04:00,395.93,396.03,395.93,396.03,0
2021-03-29 19:30:00-04:00,396.01,396.02,395.92,396.02,0
2021-03-29 19:35:00-04:00,396.03,396.03,395.97,395.97,0
2021-03-29 19:40:00-04:00,396.0,396.0,395.95,396.0,0
2021-03-29 19:45:00-04:00,396.01,396.17,395.98,396.15,0
2021-03-29 19:50:00-04:00,396.15,396.28,396.1,396.21,0
2021-03-29 19:55:00-04:00,396.18,396.27,396.13,396.18,0
2021-03-30 04:00:00-04:00,395.52,395.71,395.46,395.69,0
2021-03-30 04:05:00-04:00,395.65,395.65,395.42,395.5,0
2021-03-30 04:10:00-04:00,395.46,395.46,395.16,395.16,0
2021-03-30 04:15:00-04:00,395.14,395.17,395.1,395.17,0
2021-03-30 04:20:00-04:00,395.22,395.26,395.15,395.15,0
2021-03-30 04:25:00-04:00,395.15,395.3,395.15,395.3,0
2021-03-30 04:30:00-04:00,395.32,395.42,395.3,395.4,0
2021-03-30 04:35:00-04:00,395.42,395.47,395.28,395.28,0
2021-03-30 04:40:00-04:00,395.4,395.4,395.3,395.3,0
2021-03-30 04:45:00-04:00,395.3,395.36,395.24,395.36,0
2021-03-30 04:50:00-04:00,395.46,395.47,395.35,395.4,0
2021-03-30 04:55:00-04:00,395.38,395.38,395.28,395.28,0
2021-03-30 05:00:00-04:00,395.26,395.26,395.18,395.23,0
2021-03-30 05:05:00-04:00,395.3,395.34,395.26,395.34,0
2021-03-30 05:10:00-04:00,395.36,395.48,395.36,395.46,0
2021-03-30 05:15:00-04:00,395.46,395.48,395.43,395.45,0
2021-03-30 05:20:00-04:00,395.48,395.6,395.48,395.6,0
2021-03-30 05:25:00-04:00,395.61,395.66,395.56,395.58,0
2021-03-30 05:30:00-04:00,395.55,395.61,395.48,395.61,0
2021-03-30 05:35:00-04:00,395.56,395.56,395.53,395.53,0
2021-03-30 05:40:00-04:00,395.53,395.57,395.45,395.5,0
2021-03-30 05:45:00-04:00,395.36,395.54,395.36,395.52,0
2021-03-30 05:50:00-04:00,395.56,395.58,395.55,395.55,0
